author	Count
Lipse, Juste (1547-1606)	   3
Lipsius, Justus (1547-1606)	   5
Lipsky, Johannes Von	   1
Lips, Michael Alxander (1779-1838)	   1
Lisola, François Paul De (1613-1674)	   1
Lisperguer Y Solís, Mathias	   1
List, Carl Benjamin	   1
Lister, Martin	   1
Lithgow, William Forschungsreisender	   1
Livio, Tito	   1
Livius, T	   1
Livius, Titus	  11
Livonnière, Claude Gabriel Pocquet De (1684-1762)	   1
Ljungenstjerna, Sven Benjamin	   1
Llorente, Juan Antonio (1756-1823)	   1
Lloyd, Hugh	   1
Lloyd, William (1627-1717)	   1
Llwyd, Humphrey (1527-1568)	   1
Lobeck, Christian August (1781-1860)	   2
Lobeck, Gottfried August (1720-1809)	   1
Lobo, Hieran	   1
Lobo, Jerónimo	   1
Lobwasser, Ambrosius (1515-1585)	   3
Locamer, Georg David (1588-1637)	   1
Loccenius, Johannes	   1
Locke, John (1632-1704)	   5
Lockinge, Henry	   1
Locré, Jean Guillaume	   1
Lodewijk Napoleon, NA	   1
Loehneyss, Georg Engelhard Von	   1
Loen, Johann Michael Von (1694-1776)	   1
Loescher, Caspar (1636-1718)	   1
Loescher, Michael	   1
Loesel, Johannes	   1
Loève-veimars, François A	   1
Loewe, Joel (1760-1802)	   1
Logan, George (1753-1821)	   1
Lohetus, Daniel	   1
Lohman, Ludwig Both	   1
Lohner, Tobias (1619-1697)	   3
Lohrum, Carl Philipp	   1
Loiseau, Antonius Josephus	   1
Loiseau, Jean-simon	   1
Loiseleur-deslongchamps, Auguste (1805-1840)	   1
Lollino, Luigi	   1
Lolme, Jean Louis De (1740-1806)	   1
Lomazzo, Giovanni Paolo (1538-1600)	   1
Lombard, Claude Antoine (1741-1811)	   1
Lombard De Langres, Vincent	   1
Lombard, Jean	   1
Lombardo, Pietro Giuseppe	   1
Lomer, Gottfried	   1
łomieński, Gregorius	   1
Lomonaco, Francesco (1772-1810)	   1
Lomonosov, Mikhail Vasilʹevich (1711-1765)	   1
Lonckius, Cornelius	   1
Longepierre, Hilaire-bernard De (1659-1731)	   1
Longland, John	   1
Longo, Antonio (1758-1822)	   1
Longolius, Christophorus (1488-1522)	   1
Longueil, Gilbert De	   1
Longuerue, Louis Dufour De (1651-1733)	   1
Longueville, NA	   1
Lonicer, Johann (1499-1569)	   1
Lonitzer, Adam (1528-1586)	   1
Lons, Johannes	   1
Loos, Cornelis (1546-1595)	   2
Lopes, Hiérosme	   1
López De La Huerta, José	   1
Lopez De Sandobal, Sebastian	   1
López De Zúñiga, Diego	   1
López, Francisco	   1
López, Gabriel	   1
López, Luis (1596-1595)	   2
Loredano, Giovanni Francesco (1607-1661)	   2
Lorenzani, Giovanni Andrea	   1
Lorenzo, NA	   1
Loret, Jean	   1
Lorichius, Jodocus	   1
Lorini, Jean De (1559-1634)	   1
Lorinser, Carl Ignaz	   1
L'orme, Philibert De (1515-1570)	   1
Lorraine, Anne-charlotte De (1714-1773)	   1
Lory, G	   1
Löscher, Martin Gotthelf (1735-NA)	   3
Loschi, Lodovico Antonio	   1
Los, Johann Justus	   1
Lossius, Lucas (1508-1582)	   2
Loss, Lukas	   1
Lotius, Eleasar (1668-NA)	   1
Lottini, Giovanni Francesco	   1
Lotze, Johann Anton	   1
Lotz, Georg (1784-1844)	   1
Loudon, J. C (1783-1843)	   1
Louis, NA	   4
Louis, NA (1601-1643)	   2
Louis, NA (1638-1715)	   2
Louis, NA (1710-1774)	   1
Louis, NA (1754-1793)	   3
Loureiro, Joao De	   1
Loustaunau, Jean-baptiste	   1
Louvet De Couvray, Jean-baptiste (1760-1797)	   1
Löw, Conrad	   1
Löwenhielm, Carl Gustaf (1701-1768)	   1
Löwenhielm, Gustaf Carl Fredrik (1771-1856)	   1
Löwenstein-wertheim, Karl Von (1749-NA)	   1
Löwenwolde, Gerhard Johann Von (1686-1726)	   1
Lower, Richard (1631-1691)	   1
Lowth, Robert (1710-1787)	   2
Loyseleur, Pierre (1530-1590)	   1
Lozano, Juan	   1
Lozano, Pedro (1697-1752)	   1
Lozeau, Paul-augustin (1816-NA)	   1
Lubert, NA	   1
Lubieniecki, Stanis,aw	   1
Lubières, ... De	   1
Lubin, Augustin (1624-1695)	   1
Lubin, Eilhard (1565-1621)	   1
Luca, Carlo Antonio De	   1
Luca, Giovanni Battista De (1614-1683)	   1
Luca, Ignaz De (1746-1799)	   1
Lucain, NA (39-65)	   3
Lucan, NA	   1
Lucas A S. Edmundo, NA	   1
Lucas, Franciscus (1549-1619)	   1
Lucas, François (1548-1619)	   1
Lucca, Pietro Michele	   1
Lucchini, Antonio Maria (18-NA)	   1
Luce De Lancival, Jean Charles Julien	   1
Lucian, NA	   1
Lucianus, NA	   2
Lucio Espinosa Y Malo, Félix De (1646-1691)	   1
Lucius, Johann Andreas (1625-1686)	   1
Lucius, Johannes	   1
Luc, Jean André De	   1
Luc, Jean-andré De (1727-1817)	   1
Lucretius Carus, Titus	   3
Lüder, Martin (1658-NA)	   1
Ludewig, Friedrich August (1766-1840)	   1
Ludewig, Johann Peter	   1
Ludewig, Johann Peter Von (1668-1743)	   3
Ludford, Jonathan Anderson	   1
Lüdke, Matthaeus	   1
Ludlam, William (1717-1788)	   1
Ludolf, Georg Melchior Von (1667-1740)	   2
Ludolf, Hiob	   1
Ludolphus De Saxonia, NA	   1
Ludolphus De Suchen, NA	   1
Ludovici, Christian (1663-1732)	   1
Ludovici, Jacob Friedr	   1
Ludovici, Jacob Friedrich (1671-1723)	   3
Ludovici, J.f (1671-1723)	   1
Ludovicus Xii, NA	   1
Ludwell, Wilhelm (1589-1663)	   1
Ludwig, Christian Friedrich (1751-1823)	   1
Ludwig, Christian Gottlieb (1709-1773)	   2
Ludwig, Daniel (1625-1680)	   3
Luedecke, Jacob Friedrich	   1
Lugo, Juan De (1583-1660)	   1
Lugol, Jean Guillaume Auguste (1788-1851)	   1
Luidke, Matthäus (1517-1606)	   1
Luis De Granada, NA (1504-1588)	   1
Luisini, Luigi	   1
Luis, NA (1504-1588)	   6
Luján De Sayavedra, Mateo (1570-1604)	   1
Lúkianos, NA	   1
Lulle, Raymond (1233-1315)	   2
Lullin De Châteauvieux, Frédéric (1772-1841)	   1
Lull, Ramón	   1
Lund, G	   1
Lundström, Erik	   1
Luneau De Boisjermain, Pierre-joseph-françois (1732-1801)	   1
Luneau De Boisjermain, Pierre Joseph François (1732-1801)	   1
Lunn, Joseph (1784-1863)	   1
Lupicini, Antonio	   1
Lupoli, Michele Arcangelo (1765-1834)	   2
Luppius, Johann Samuel (1742-NA)	   1
Lupton, Thomas	   1
Lupus, Chretien (1612-1682)	   1
Lupus, Christianus	   1
Luscinius, Othmar (1480-1537)	   1
Luther, Carl Friedrich (1663-1744)	   1
Lutheritz, Carl Friedrich	   1
Luther, Johann Andreas (1688-1770)	   1
Luther., Martin	   3
Luther, Martin (1483-1546)	  47
Luther, Martinus	   1
Luxborough, Henrietta Knight	   1
Luzac, Lodewijk Caspar (1786-1861)	   1
Luzán, Ignacio De (1702-1754)	   1
Lx Fxxxx, NA	   1
Lyche, Sigv	   1
Lycklama A Nijeholt, Marcus	   1
Lydiat, Thomas (1572-1646)	   1
Lynar, Rochus Friedrich Von (1708-1781)	   1
Lynch, Joseph	   1
Lyncker, Johann Philipp	   1
Lyncker, Nicolaus Christoph Von (1643-1726)	   3
Lyncker, Nicolaus C. Von	   1
Lysius, Heinrich (1670-1731)	   1
Lyttelton, George (1709-1773)	   1
Mabillon, Jean (1632-1707)	   2
Mably, Gabriel Bonnot De	   2
Mably, Gabriel De (1709-1785)	   1
Macaré, Pieter Johan (1754-NA)	   1
Macarius, NA	   1
Macca, Gaetano Girolamo	   1
Macchi, Luigi (18-NA)	   1
Macé, Jean	   1
Macfie, NA	   1
Machault, Jean-baptiste De	   1
Machiavelli, Niccolò (1469-1527)	   2
Machiavel, NA (1469-1527)	   3
Machin, John (1680-1751)	   1
Maciá, Juan	   1
Mackay, Andrew (1760-1809)	   1
Mackdowell, Wilhelm	   1
Mackerell, B	   1
Mackintosh, James (1765-1832)	   1
Mackworth, Humphrey (1657-1727)	   1
Maclaren, Archibald (1755-1826)	   1
Maclaurin, Colin (1698-1746)	   2
Macpherson, James (1736-1796)	   2
Macropedius, Georgius	   1
Madden, Samuel	   1
Mader, Johann Melchior	   1
Madot, François	   1
Madot, François De	   1
Maets, Carel Lodewijk De (1640-1690)	   1
Maffei, Giovanni Pietro (1533-1603)	   1
Maffei, Giovanni Pietro (1536-1603)	   1
Maffei, Giuseppe (1728-1812)	   1
Maffei, Paolo Alessandro	   1
Maffei, Scipione (1675-1755)	   2
Magalotti, Lorenzo (1637-1712)	   1
Maggesi, Giuseppe (17-NA)	   1
Maggi, Girolamo (1523-1572)	   2
Maggi, Ottaviano	   1
Magirus, Johann	   1
Magirus, Tobias	   1
Magistrini, Giovanni Battista (1777-1849)	   1
Magnien, NA (1745-1811)	   1
Magni, Pietro Paolo	   1
Magnus, Olaus (1490-1558)	   1
Mahdí Hán Astarábádí, NA (1733-1759)	   1
Mahn, Adam (1671-1737)	   1
Maichin, Armand	   1
Maie, Edward	   1
Maier, Johann Adam	   1
Mailáth, Johann Grafen	   1
Maillard De Chambure, Charles-hippolyte (1792-1841)	   1
Maillet, Benoit De (1656-1738)	   1
Mailly, François De (1658-1721)	   1
Maimbourg, Louis (1610-1686)	   4
Maimonides, Moses (1135-1204)	   1
Maine, Louis Auguste De Bourbon	   1
Maino, Giasone	   1
Maiolo, Simeone (1520-1597)	   1
Maior, Georg (1502-1574)	   1
Mairan, Dortous De (1678-1771)	   1
Mair, John (NA-1769)	   1
Maître-jan, Antoine (1650-NA)	   1
Maittaire, Michael (1667-1747)	   1
Majetinský, Václav Bernard (1639-1707)	   1
Majetti, Domenico	   1
Majkov, Vasilij I (1728-1778)	   1
Majoragio, Marcantonio (1514-1555)	   1
Major, Johann (1533-1600)	   1
Major, Johann Daniel (1634-1693)	   1
Majus, Heinrich (1632-1696)	   1
Majus, Johann Heinrich (1653-1719)	   2
Makarius Z Merfelic, Josef Václav	   1
Makas, František (1686-1753)	   1
Malacarne, Vincenzo	   1
Malard, Michael (1676-NA)	   1
Malarme, Charlotte (1753-1830)	   1
Malblanc, Julius Friedrich Von (1752-1828)	   1
Maldonado, José	   1
Malebranche, Nicolas	   1
Malesherbes, Chrétien-guillaume De Lamoignon De (1721-1794)	   1
Malesherbes, Chrétien Guillaume Lamoignon De	   1
Malestroit, De	   1
Maleville, Jacques De	   1
Malherbe, François De (1555-1628)	   1
Malherbe, François De (1556-1628)	   1
Malingre De Saint-lazare, Claude	   1
Mallet, J. L	   1
Mallet, Paul Henri	   1
Mallet, Robert-xavier	   1
Malliot, Joseph	   1
Mallius Theodorus, Flavius	   1
Malpighi, Marcello	   1
Malthus, Francis	   1
Maltitz, Gotthilf A. Von (1794-1837)	   1
Malvezzi, Virgilio (1595-1653)	   1
Malvieux, Paul Ludwig	   1
Mamachi, Tommaso Maria (1713-1792)	   1
Manara, Prospero	   1
Manardi, Giovanni	   1
Manardus., Johannes	   1
Manasseh Ben Israel, NA (1604-1657)	   1
Manassès, Constantin	   1
Manby, George William (1765-1854)	   1
Mancinelli, Antonio (1452-1505)	   2
Mancinelli, Gregorio	   1
Mancinforte, Niccoló	   1
Mandar, Théophile (1759-1823)	   1
Manderström, Christopher (1727-1788)	   1
Mandeville, Bernard De (1670-1733)	   1
Mandosio, Prospero (1643-1724)	   1
Mandosi, Quintiliano (1514-1593)	   1
Mandt, Martin Wilhelm (1800-1858)	   1
Manente, Cipriano	   1
Manerba, Antonio	   1
Manesse, Rüdiger (1252-1304)	   1
Manget, Jean-jaques (1652-1742)	   1
Mangili, Giuseppe	   1
Mangioni, Valentino	   1
Maniecki, Piotr (1701-NA)	   1
Manilius, Marcus	   1
Manlius, Johannes	   1
Mannert, Conrad (1756-1834)	   1
Manrique, Ángel (1577-1649)	   1
Mansi, Gian Domenico (1692-1769)	   1
Manso, Johann Caspar Friedrich (1760-1826)	   1
Manson, Marie-françoise-clarisse Enjalran	   1
Mantica, Francesco (1534-1614)	   2
Manton, Thomas (1620-1677)	   2
Mantouan, Giovanni Battista Spagnuoli	   1
Mantova Benavides, Marco (1489-1582)	   1
Mantzel, Ernst Johann Friedrich (1699-1768)	   1
Manuel Perez De Quiroga, NA	   1
Manuzio, Aldo (1547-1597)	   4
Manuzio, Aldo Pio (1450-1515)	   1
Manuzio, Paolo (1512-1574)	   1
Manz, Caspar (1606-1677)	   1
Manzoli, Luca	   1
Mapp, Marcus	   1
Maquart, Jean Nicolas (1752-1831)	   1
Marana, Giovanni Paolo (1642-1693)	   1
Marat, Jean-paul (1743-1793)	   1
Marbach, Johann (1521-1581)	   1
Marbach, Johannes	   1
Marbach, Ulrich (1651-1720)	   1
Marcangelis, Marco Angelo De	   1
Marca, Pierre De (1594-1662)	   1
Marcel, Guillaume (1647-1708)	   1
Marcello, Benedetto (1686-1739)	   1
Marcet, NA (1769-1858)	   1
Marchand, Étienne (1755-1793)	   1
Marchand, François	   1
Marchand, Guillaume-simon	   1
Marchangy, F	   1
Marchant, Jacques (1585-1648)	   1
Marchant, Jacques (1587-1648)	   1
Marchant, J.b	   1
Marchant, NA	   1
Marchelli, Giovanni (1713-1764)	   1
Marchese, Francesco	   2
Marchesinus, Johannes	   1
Marchetti, Giovanni (1753-1829)	   1
Marci A Kronland, Joannes Marcus (1595-1667)	   1
Marckart, Joannes Wilhelmus	   1
Marckius, Johann	   1
Marck, Johann	   1
Marck, Johannes A (1655-1731)	   1
Marc Le Grec, NA	   1
Marcos, NA (1511-1591)	   1
Marcus A S. Antonio Paduano, NA	   1
Marcus Aurelius Antoninus, NA	   1
Marcus, Maur	   1
Marduel, Jean-baptiste (1762-1848)	   1
Marek Aureliusz, NA	   1
Marengo, Francesco Antonio	   1
Mareschal, André	   1
Margalet, Claude	   1
Margarete, NA (1492-1549)	   1
Margarita, S	   1
Margaritis, Domenico	   1
Marggraff, Michael (1690-NA)	   1
Marianini, Giovanni Battista	   1
Marie De Saint-georges De Montmerci, François-jacques-thomas	   1
Marie Terezie, NA (1717-1780)	   1
Marillac, Michel De	   1
Marinario, Antonio	   1
Mariner, William (1791-1853)	   1
Marini, Andrea	   1
Marini, Domizio	   1
Marino, Giambattista	   1
Marivaux, Pierre Carlet De Chamblain De (1688-1763)	   3
Marivaux, Pierre De (1688-1763)	   2
Markham, Gervase (1568-1637)	   1
Mark, Johannes Van Der (1656-1731)	   1
Marliani, Bartolomeo (NA-1560)	   1
Marlowe, Christopher (1564-1593)	   1
Marmet, Wilhelm Anton	   1
Marmont Du Hautchamp, Barthélemi	   1
Marmontel, Jean-françois (1723-1799)	   6
Marmontel, Jean François (1723-1799)	   4
Marnix, Philips Van (1538-1598)	   2
Marnix Van St. Aldegonde, Philips Van (1538-1598)	   1
Marocco, Giuseppe	   1
Marolles, Michel De (1600-1681)	   1
Marolois, Samuel	   1
Marolt, Ortolph (1526-1595)	   1
Maroni, Fausto Antonio	   1
Marot, Clément (1496-1544)	   3
Maróthy Mátyás, NA	   1
Marpurg, Friedrich Wilhelm (1718-1795)	   1
Marquais, Jean Théodore (1760-1818)	   1
Marquedor, Capitaine	   1
Marquet, François Nicolas (1687-1759)	   1
Marquez, Juan (1565-1621)	   1
Marracci, Lodovico (1612-1700)	   1
Marriott, James (1730-1803)	   1
Marschalk, Haug (1532-NA)	   2
Marshall, William (1745-1818)	   1
Marsham, John: Sir (1602-1685)	   1
Marsilio, Giovanni	   1
Marsis, Ambroise De	   2
Marsollier Des Vivetières, Benoît-joseph (1750-1817)	   2
Marsollier, Jacques (1647-1724)	   1
Marteau De Grandvilliers, Pierre Antoine (1772-NA)	   1
Martene, Edmond	   1
Martène, Edmond (1654-1739)	   1
Martialis, Marcus Valerius	   2
Martial, NA (40-104)	   3
Martianay, Jean (1647-1717)	   2
Martijn, J	   1
Martin, Adolph	   1
Martin, Benjamin (1704-1782)	   1
Martin De Mariveaux, Jacques-claude (17-NA)	   1
Martineau Du Plessis, Denis	   1
Martin, Edmé	   1
Martinelli, Joseph	   1
Martinengo, Nestore	   1
Martinet, Johannes Florentius (1729-1795)	   1
Martinet, NA	   1
Martínez Colomer, Vicente	   1
Martínez De La Parra, NA	   1
Martínez, Primo Feliciano	   1
Martin, H	   1
Martini, Cornelis (1568-1621)	   1
Martini, Friedrich Heinrich Wilhelm (1729-1778)	   1
Martini, Georg Heinrich (1722-1794)	   1
Martini, Giuseppe	   1
Martini, Jacobus Gottlieb	   1
Martini, Jakob (1570-1649)	   1
Martini, Matthaeus	   1
Martini, Matthias (1572-1630)	   4
Martin, Matthew (1748-1838)	   1
Martin, NA (1634-1712)	   1
Martin, Roland (1726-1788)	   1
Martin, Thomas	   1
Martiny, Jean	   1
Martir Rizo, Juan Pablo	   1
Martius, Carl Friedrich Philipp Von (1794-1868)	   1
Martuscelli, Domenico	   1
Martyr, Christian	   1
Marx, Lothar Franz Philipp (1764-1831)	   1
Marzari, Francesco	   1
Marzio, Galeotto (1442-1494)	   1
Marzolini, Raffaele	   1
Mascheroni, Lorenzo (1750-1800)	   2
Mascov, Peter (1634-1719)	   1
Masdevall, José	   1
Masillon, Jean-baptiste	   1
Masius, Georg Heinrich (1771-1823)	   1
Masius, Guilielmus	   1
Masius, Hect. Gottfr	   1
Masnou, NA	   1
Mason, William (1725-1797)	   1
Massa, Antonio (16-NA)	   1
Massas, Charles De	   1
Massé, Jean-baptiste	   1
Massenbach, Christian Karl August Ludwig Von	   1
Massias, Nicolas	   1
Massillon, Jean-baptiste (1663-1742)	   2
Massillon, Jean Baptiste (1663-1742)	   2
Massinger, Philip (1583-1640)	   1
Massmann, Johannes Carolus	   1
Masson De Morvilliers, Nicolas (1740-1789)	   1
Masson, Jean Papire (1544-1611)	   1
Massucci, Tommaso	   1
Mästlin, Michael	   1
Matenesius, Joannes Fridericus	   1
Matern De Cilano, Georg Christian (1696-1773)	   1
Mather, Azariah (1685-1737)	   1
Mather, Cotton (1663-1728)	   1
Mather, Increase (1639-1723)	   2
Mathias De Saint-jean, Jean Eon	   1
Matos Fragoso, Juan De	   1
Mattei, Saverio (1742-1795)	   1
Matthaei, Carl Christian (1770-1847)	   1
Matthaeus, Antonius (1564-1637)	   2
Matthaeus, Johannes (1526-1588)	   1
Mattheson, Johann (1681-1764)	   1
Matthews, Henry	   1
Matthews, William (1771-1836)	   1
Matthia, Christiano	   1
Matthiae, Christian (1584-1655)	   1
Matthiae, Friedrich Christian (1763-1822)	   1
Matthias, Johann Andreas	   1
Matthieu, Pierre (1563-1621)	   6
Matthisson, Friedrich Von (1761-1831)	   3
Mattioli, Pierandrea (1500-1577)	   1
Mattioli, Pietro Andrea	   1
Mátyási, József	   1
Maubert De Gouvest, Jean Henri (1721-1767)	   1
Mauburne, Jean	   1
Mauclerc, Michel	   1
Mauduit, Israel (1708-1787)	   1
Mauduit, Michel (1644-1709)	   1
Mauduyt De La Varenne, Pierre Jean Claude (1730-1792)	   1
Maugard, Antoine	   1
Mauny, R	   1
Maupertuis, NA (1698-1759)	   1
Maupertuis, Pierre Louis Moreau De	   1
Maurice, Thomas (1754-1824)	   4
Mauritius, Caspar	   1
Maurizi, Vincenzo	   1
Maurocordatus, Joannes Nicolaus	   1
Maury, NA	   1
Mautner, Johannes	   1
Maxcy, Jonathan (1768-1820)	   1
Maxey, Anthony (1618-NA)	   1
Maximilian I, Imperator	   1
Maximilian I, NA	   1
Maximilianus Antonius A Jesu, NA	   1
Maximus, NA	   1
Maxwell, Henry	   1
Mayáns Y Siscar, Gregorio (1699-1781)	   1
Mayer, Bernhard	   1
Mayer, Charles-joseph (1751-1825)	   1
Mayer, Georg	   1
Mayer, Jakob	   1
Mayer, Johann Friedrich (1650-1712)	   4
Mayer, John (1583-1664)	   1
Mayer, Ludwig	   1
Mayerne, Théodore Turquet De (1573-1655)	   1
Mayneau, Toussaint Jacques	   1
Maynwaringe, Everard (1628-1699)	   1
Mayo, Daniel (1672-1733)	   1
Mayre, Jacques	   1
Mayr, Georg (1564-1623)	   1
Mayr, Giovanni Simone (1763-1845)	   1
May, Thomas (1595-1650)	   1
Mazarredo Salazar, José De	   1
Mazeret, Constantin	   1
Mazure, Nicolas	   1
Mazzella, Scipione	   1
Mazzeo, Andrea (18-NA)	   1
Mazzocchi, Alessio Simmaco (1684-1771)	   1
Mazzolari, Giuseppe Maria	   1
Mazzolini, Silvestro Da Prierio (1523-NA)	   1
Mazzotta, Nicola (1669-1737)	   1
Mazzuchelli, Federigo	   1
Mazzuchelli Maruli, Federico	   1
Mcadam, John Loudon (1756-1836)	   1
Mccarthy, Justin (1786-1832)	   1
M'donald, Alexander (1752-1792)	   1
Mead, James	   1
Mead, Matthew (1630-1699)	   1
Meadows, Philip	   1
Meckel, Johann Friedrich (1781-1833)	   1
Meckel, Philipp Friedrich Theodor (1755-1803)	   1
Mede, Joseph (1586-1638)	   1
Medendorp, Heinrich	   1
Medici, Girolamo De	   1
Medicus, Friedrich Kasimir (1736-1808)	   1
Meelführer, Rudolph Martin (1670-1729)	   1
Meerheim, Christian Ernst (1720-1762)	   1
Meerheim, Johann Gottfried	   1
Megiser, Hieronymus (1554-1618)	   2
Mehlhorn, Johann Christian (1698-1760)	   1
Méhul, Etienne Nicolas (1763-1817)	   1
Meibom, Heinrich	   1
Meibom, Heinrich (1638-1700)	   1
Meidinger, Franz Sebastian	   1
Meier, Georg Friedrich (1718-1777)	   1
Meier, Heinrich	   1
Meier, Joachim	   1
Meier, Justus	   1
Meigret, Louis	   1
Meijer, Johan Everard	   1
Meineke, Johann Heinrich Friedrich	   1
Meiner, Johann Werner (1723-1789)	   1
Meinhard, Johann Nikolaus	   1
Meinhart, Georg Friedrich (1651-1718)	   1
Meinig, Johann Christoph (1740-NA)	   1
Mēir Abûlʿafia, NA	   1
Meirieu, Auguste Pierre	   1
Meisner, Balthasar (1587-1626)	   3
Meisner, Gottfried (1618-1690)	   1
Meisner, Johann (1615-1681)	   1
Meissner, A. G (1753-1807)	   1
Meißner, August Gottlieb (1753-1807)	   2
Meister, Leonard (1741-1811)	   1
Meister, Leonhard	   1
Meiszner, Aug. Gottl	   2
Mejer, Georg	   1
Melanchthon., Philipp	   1
Melanchthon, Philipp (1497-1560)	  15
Melanchthon, Philipp Schwartzerd	   1
Melanchthon, Philippus (1497-1560)	   5
Melartin, Erik Gabriel (1780-1847)	   1
Melbecius, Johannes	   1
Melber, Johannes (1453-NA)	   2
Melchior, Eberhard (1694-1697)	   1
Meléndez Valdés, Juan (1754-1817)	   1
Melisander, Caspar (1540-1591)	   1
Melius, Ioannes Paulus	   1
Mellin, Christoph Jakob	   1
Mellin, Georg Jacob	   1
Mello, Francisco Manuel De	   1
Melmoth, William (1710-1799)	   1
Melo, Francisco Manuel De (1608-1666)	   1
Melot, Anicet (1697-1759)	   1
Melsio, Gregorio Girolamo	   1
Melville, Henry Dundas (1742-1811)	   1
Member Of The Honourable Society Of The Inner Temple, NA	   1
Menadier, Fr. August	   1
Ménage, Gilles (1613-1692)	   1
Mencke, Friedrich Otto (1708-1754)	   1
Mencke, Gottfried Ludwig (1683-1744)	   1
Mencken, Johann Kaspar Ludwig	   1
Mendelssohn, Moses (1729-1786)	   2
Mendes Silva, Rodrigo (1607-1675)	   1
Mendo, Andres (1608-1685)	   1
Mendoça, Francisco De (1573-1626)	   1
Mendoza, Francisco De (1572-1626)	   1
Mendoza, Francisco De (1573-1626)	   1
Ménestrier, Claude-françois (1631-1705)	   1
Menewe, Gracious	   1
Menezes, Sebastião Cesar De (1672-NA)	   1
Mengering, Arnoldus	   1
Menius, Justus (1499-1558)	   1
Menke Aus Glogau, NA	   1
Menke, Karl Theodor	   1
Menochio, Giacomo (1532-1607)	   1
Menochius, Jacobus	   1
Mentzel, Otto Friedrich (1709-1801)	   2
Mentzel, Tobias	   1
Mentze, Ludwig	   1
Mentzer, Balthasar (1679-1741)	   1
Menzel, Karl Adolf (1784-1855)	   1
Menzer, Balthasar (1679-1741)	   1
Mercado, Luis (1520-1606)	   1
Mercator, Bernardinus (1663-NA)	   1
Mercator, Gerard	   1
Mercator, Gerhard (1512-1594)	   1
Mercatus, Paul	   1
Mercier, Jean	   1
Mercier, Louis Sébastien (1740-1814)	   3
